round , IFNamma[] , TNF[] , Total APC , Total NK , Total LT , APC with Ag  , APC bound , APC exhausted , APC.IFNgamma_production_rate , APC.TNF_production_rate , NK with Ag  , NK bound , NK exhausted , NK.IFNgamma_production_rate , NK.TNF_production_rate , LT no receptor,LT free  , LT bound , LT.IFNgamma_production_rate , LT.TNF_production_rate , Ag , 
53.01 , 45009.6 , 41678.6 , 103766 , 103766 , 1.79241e+006 , 9.45114e-005 , 67569.1 , 36197 , 3.37845 , 385.144 , 9.45114e-005 , 67569.1 , 36197 , 3.37845 , 385.144 , 164.817 , 259.123 , 788397 , 1577.07 , 157.715 , 10
54.01 , 46593.4 , 42602.3 , 103766 , 103766 , 1.79242e+006 , 6.76811e-005 , 66823.2 , 36942.8 , 3.34116 , 380.892 , 6.76811e-005 , 66823.2 , 36942.8 , 3.34116 , 380.892 , 164.817 , 259.126 , 788414 , 1577.1 , 157.719 , 10
55.01 , 48177.2 , 43517.5 , 103766 , 103766 , 1.79244e+006 , 4.84678e-005 , 66085.5 , 37680.4 , 3.30428 , 376.687 , 4.84678e-005 , 66085.5 , 37680.4 , 3.30428 , 376.687 , 164.817 , 259.129 , 788426 , 1577.12 , 157.721 , 10
56.01 , 49760.9 , 44424.4 , 103766 , 103766 , 1.79245e+006 , 3.47089e-005 , 65356 , 38409.9 , 3.2678 , 372.529 , 3.47089e-005 , 65356 , 38409.9 , 3.2678 , 372.529 , 164.817 , 259.13 , 788435 , 1577.14 , 157.723 , 10
57.01 , 51344.5 , 45323 , 103766 , 103766 , 1.79245e+006 , 2.4856e-005 , 64634.5 , 39131.3 , 3.23172 , 368.417 , 2.4856e-005 , 64634.5 , 39131.3 , 3.23172 , 368.417 , 164.817 , 259.132 , 788441 , 1577.15 , 157.724 , 10
58.01 , 52928.1 , 46213.5 , 103766 , 103766 , 1.79246e+006 , 1.78001e-005 , 63921 , 39844.7 , 3.19605 , 364.35 , 1.78001e-005 , 63921 , 39844.7 , 3.19605 , 364.35 , 164.817 , 259.133 , 788446 , 1577.16 , 157.725 , 10
59.01 , 54511.6 , 47095.8 , 103766 , 103766 , 1.79246e+006 , 1.27471e-005 , 63215.3 , 40550.3 , 3.16077 , 360.327 , 1.27471e-005 , 63215.3 , 40550.3 , 3.16077 , 360.327 , 164.817 , 259.133 , 788449 , 1577.17 , 157.726 , 10
60.01 , 56095.1 , 47970.2 , 103766 , 103766 , 1.79246e+006 , 9.12861e-006 , 62517.5 , 41248.1 , 3.12587 , 356.35 , 9.12861e-006 , 62517.5 , 41248.1 , 3.12587 , 356.35 , 164.817 , 259.134 , 788452 , 1577.18 , 157.726 , 10
61.01 , 57678.5 , 48836.6 , 103765 , 103765 , 1.79246e+006 , 6.53728e-006 , 61827.4 , 41938.1 , 3.09137 , 352.416 , 6.53728e-006 , 61827.4 , 41938.1 , 3.09137 , 352.416 , 164.817 , 259.134 , 788454 , 1577.18 , 157.727 , 10
62.01 , 59261.8 , 49695.3 , 103765 , 103765 , 1.79247e+006 , 4.68155e-006 , 61144.8 , 42620.6 , 3.05724 , 348.526 , 4.68155e-006 , 61144.8 , 42620.6 , 3.05724 , 348.526 , 164.817 , 259.134 , 788455 , 1577.18 , 157.727 , 10
63.01 , 60845.1 , 50546.1 , 103765 , 103765 , 1.79247e+006 , 3.35261e-006 , 60469.8 , 43295.5 , 3.02349 , 344.678 , 3.35261e-006 , 60469.8 , 43295.5 , 3.02349 , 344.678 , 164.817 , 259.134 , 788456 , 1577.18 , 157.727 , 10
64.01 , 62428.3 , 51389.4 , 103765 , 103765 , 1.79247e+006 , 2.40091e-006 , 59802.3 , 43963 , 2.99011 , 340.873 , 2.40091e-006 , 59802.3 , 43963 , 2.99011 , 340.873 , 164.817 , 259.135 , 788457 , 1577.18 , 157.727 , 10
65.01 , 64011.4 , 52225 , 103765 , 103765 , 1.79247e+006 , 1.71937e-006 , 59142.1 , 44623.1 , 2.95711 , 337.11 , 1.71937e-006 , 59142.1 , 44623.1 , 2.95711 , 337.11 , 164.817 , 259.135 , 788457 , 1577.19 , 157.727 , 10
66.01 , 65594.5 , 53053.2 , 103765 , 103765 , 1.79247e+006 , 1.23129e-006 , 58489.2 , 45275.9 , 2.92446 , 333.389 , 1.23129e-006 , 58489.2 , 45275.9 , 2.92446 , 333.389 , 164.817 , 259.135 , 788458 , 1577.19 , 157.727 , 10
67.01 , 67177.5 , 53874 , 103765 , 103765 , 1.79247e+006 , 8.81769e-007 , 57843.6 , 45921.5 , 2.89218 , 329.708 , 8.81769e-007 , 57843.6 , 45921.5 , 2.89218 , 329.708 , 164.817 , 259.135 , 788458 , 1577.19 , 157.728 , 10
68.01 , 68760.4 , 54687.5 , 103765 , 103765 , 1.79247e+006 , 6.31463e-007 , 57205 , 46560 , 2.86025 , 326.069 , 6.31463e-007 , 57205 , 46560 , 2.86025 , 326.069 , 164.817 , 259.135 , 788458 , 1577.19 , 157.728 , 10
69.01 , 70343.3 , 55493.7 , 103765 , 103765 , 1.79247e+006 , 4.52211e-007 , 56573.5 , 47191.4 , 2.82868 , 322.469 , 4.52211e-007 , 56573.5 , 47191.4 , 2.82868 , 322.469 , 164.817 , 259.135 , 788459 , 1577.19 , 157.728 , 10
70.01 , 71926.1 , 56292.8 , 103765 , 103765 , 1.79247e+006 , 3.23843e-007 , 55949 , 47815.8 , 2.79745 , 318.909 , 3.23843e-007 , 55949 , 47815.8 , 2.79745 , 318.909 , 164.817 , 259.135 , 788459 , 1577.19 , 157.728 , 10
71.01 , 73508.9 , 57084.7 , 103765 , 103765 , 1.79247e+006 , 2.31914e-007 , 55331.4 , 48433.4 , 2.76657 , 315.389 , 2.31914e-007 , 55331.4 , 48433.4 , 2.76657 , 315.389 , 164.817 , 259.135 , 788459 , 1577.19 , 157.728 , 10
72.01 , 75091.6 , 57869.7 , 103765 , 103765 , 1.79247e+006 , 1.66081e-007 , 54720.5 , 49044.2 , 2.73603 , 311.907 , 1.66081e-007 , 54720.5 , 49044.2 , 2.73603 , 311.907 , 164.817 , 259.135 , 788459 , 1577.19 , 157.728 , 10
